n,measured_time_milliseconds,average_error,population_size,mutation_rate,crossover_rate,tournament_size,num_elites,crossover_type,num_generations
40,8298,0.0241729,30,0.05,0.9,6,3,ONE_POINT,30
40,13363,0.0160834,30,0.05,0.9,6,3,ONE_POINT,50
40,26253,0.0093436,30,0.05,0.9,6,3,ONE_POINT,100
40,7961,0.0229236,30,0.05,0.9,6,3,TWO_POINT,30
40,13164,0.0157619,30,0.05,0.9,6,3,TWO_POINT,50
40,25718,0.00927543,30,0.05,0.9,6,3,TWO_POINT,100
40,8182,0.0257256,30,0.05,0.9,6,5,ONE_POINT,30
40,13445,0.016423,30,0.05,0.9,6,5,ONE_POINT,50
40,26623,0.0114545,30,0.05,0.9,6,5,ONE_POINT,100
40,8055,0.0249753,30,0.05,0.9,6,5,TWO_POINT,30
40,13119,0.0182661,30,0.05,0.9,6,5,TWO_POINT,50
40,25882,0.00994525,30,0.05,0.9,6,5,TWO_POINT,100
40,6065,0.0665177,30,0.05,0.95,2,1,ONE_POINT,30
40,10217,0.0504837,30,0.05,0.95,2,1,ONE_POINT,50
40,19663,0.0378155,30,0.05,0.95,2,1,ONE_POINT,100
40,5910,0.0623894,30,0.05,0.95,2,1,TWO_POINT,30
40,9739,0.0482553,30,0.05,0.95,2,1,TWO_POINT,50
40,19069,0.0355523,30,0.05,0.95,2,1,TWO_POINT,100
40,6312,0.0473505,30,0.05,0.95,2,3,ONE_POINT,30
40,10006,0.0326392,30,0.05,0.95,2,3,ONE_POINT,50
40,19735,0.0211025,30,0.05,0.95,2,3,ONE_POINT,100
40,5953,0.0455053,30,0.05,0.95,2,3,TWO_POINT,30
40,9845,0.0300292,30,0.05,0.95,2,3,TWO_POINT,50
40,19340,0.019085,30,0.05,0.95,2,3,TWO_POINT,100
40,6250,0.0412226,30,0.05,0.95,2,5,ONE_POINT,30
40,10136,0.0273346,30,0.05,0.95,2,5,ONE_POINT,50
40,19952,0.0162301,30,0.05,0.95,2,5,ONE_POINT,100
40,6035,0.0366135,30,0.05,0.95,2,5,TWO_POINT,30
40,9823,0.0247682,30,0.05,0.95,2,5,TWO_POINT,50
40,19509,0.0147887,30,0.05,0.95,2,5,TWO_POINT,100
40,7048,0.0305777,30,0.05,0.95,4,1,ONE_POINT,30
40,11591,0.0245665,30,0.05,0.95,4,1,ONE_POINT,50
40,22886,0.0122232,30,0.05,0.95,4,1,ONE_POINT,100
40,6892,0.0319531,30,0.05,0.95,4,1,TWO_POINT,30
40,11446,0.0235007,30,0.05,0.95,4,1,TWO_POINT,50
40,22388,0.0125219,30,0.05,0.95,4,1,TWO_POINT,100
40,7086,0.0260045,30,0.05,0.95,4,3,ONE_POINT,30
40,11604,0.0185525,30,0.05,0.95,4,3,ONE_POINT,50
40,23017,0.011342,30,0.05,0.95,4,3,ONE_POINT,100
40,7148,0.0261023,30,0.05,0.95,4,3,TWO_POINT,30
40,11363,0.0178217,30,0.05,0.95,4,3,TWO_POINT,50
40,22326,0.010791,30,0.05,0.95,4,3,TWO_POINT,100
40,7168,0.0258554,30,0.05,0.95,4,5,ONE_POINT,30
40,11723,0.0176082,30,0.05,0.95,4,5,ONE_POINT,50
40,23314,0.0113841,30,0.05,0.95,4,5,ONE_POINT,100
40,6991,0.024838,30,0.05,0.95,4,5,TWO_POINT,30
40,11480,0.0170067,30,0.05,0.95,4,5,TWO_POINT,50
40,22539,0.0106232,30,0.05,0.95,4,5,TWO_POINT,100
40,8164,0.0222905,30,0.05,0.95,6,1,ONE_POINT,30
40,13462,0.0160706,30,0.05,0.95,6,1,ONE_POINT,50
40,26272,0.00907984,30,0.05,0.95,6,1,ONE_POINT,100
40,7990,0.0235591,30,0.05,0.95,6,1,TWO_POINT,30
40,13015,0.0147734,30,0.05,0.95,6,1,TWO_POINT,50
40,25932,0.00857687,30,0.05,0.95,6,1,TWO_POINT,100
40,8134,0.0226547,30,0.05,0.95,6,3,ONE_POINT,30
40,13331,0.0153185,30,0.05,0.95,6,3,ONE_POINT,50
40,26447,0.00915981,30,0.05,0.95,6,3,ONE_POINT,100
40,8028,0.0223835,30,0.05,0.95,6,3,TWO_POINT,30
40,13071,0.016615,30,0.05,0.95,6,3,TWO_POINT,50
40,25728,0.00995214,30,0.05,0.95,6,3,TWO_POINT,100
40,8239,0.0262408,30,0.05,0.95,6,5,ONE_POINT,30
40,13666,0.0175692,30,0.05,0.95,6,5,ONE_POINT,50
40,26572,0.00998496,30,0.05,0.95,6,5,ONE_POINT,100
40,8031,0.0235162,30,0.05,0.95,6,5,TWO_POINT,30
40,13164,0.0179046,30,0.05,0.95,6,5,TWO_POINT,50
40,26059,0.0104741,30,0.05,0.95,6,5,TWO_POINT,100
40,6089,0.0996292,30,0.1,0.8,2,1,ONE_POINT,30
40,9990,0.0835409,30,0.1,0.8,2,1,ONE_POINT,50
40,19659,0.0698383,30,0.1,0.8,2,1,ONE_POINT,100
40,5926,0.0993217,30,0.1,0.8,2,1,TWO_POINT,30
40,9840,0.081348,30,0.1,0.8,2,1,TWO_POINT,50
40,19388,0.0698355,30,0.1,0.8,2,1,TWO_POINT,100
40,6161,0.078008,30,0.1,0.8,2,3,ONE_POINT,30
40,10065,0.0657774,30,0.1,0.8,2,3,ONE_POINT,50
40,19829,0.0470135,30,0.1,0.8,2,3,ONE_POINT,100
40,5986,0.0825957,30,0.1,0.8,2,3,TWO_POINT,30
40,10007,0.0667945,30,0.1,0.8,2,3,TWO_POINT,50
40,19379,0.0450886,30,0.1,0.8,2,3,TWO_POINT,100
40,6199,0.0730857,30,0.1,0.8,2,5,ONE_POINT,30
40,10160,0.0578666,30,0.1,0.8,2,5,ONE_POINT,50
40,20081,0.0368984,30,0.1,0.8,2,5,ONE_POINT,100
40,6201,0.0745265,30,0.1,0.8,2,5,TWO_POINT,30
40,9994,0.0568936,30,0.1,0.8,2,5,TWO_POINT,50
40,19570,0.0364617,30,0.1,0.8,2,5,TWO_POINT,100
40,7071,0.0691797,30,0.1,0.8,4,1,ONE_POINT,30
40,11639,0.0581135,30,0.1,0.8,4,1,ONE_POINT,50
40,23270,0.0451612,30,0.1,0.8,4,1,ONE_POINT,100
40,6998,0.0701279,30,0.1,0.8,4,1,TWO_POINT,30
40,11445,0.0602545,30,0.1,0.8,4,1,TWO_POINT,50
40,22594,0.0446585,30,0.1,0.8,4,1,TWO_POINT,100
40,7194,0.0587788,30,0.1,0.8,4,3,ONE_POINT,30
40,11846,0.0415778,30,0.1,0.8,4,3,ONE_POINT,50
40,23194,0.0259952,30,0.1,0.8,4,3,ONE_POINT,100
40,7015,0.0553872,30,0.1,0.8,4,3,TWO_POINT,30
40,11507,0.0419817,30,0.1,0.8,4,3,TWO_POINT,50
40,22878,0.0297199,30,0.1,0.8,4,3,TWO_POINT,100
40,7302,0.0540553,30,0.1,0.8,4,5,ONE_POINT,30
40,11954,0.0364179,30,0.1,0.8,4,5,ONE_POINT,50
40,23414,0.0207902,30,0.1,0.8,4,5,ONE_POINT,100
40,7117,0.0514106,30,0.1,0.8,4,5,TWO_POINT,30
40,11700,0.0368705,30,0.1,0.8,4,5,TWO_POINT,50
40,23150,0.0225019,30,0.1,0.8,4,5,TWO_POINT,100
40,8151,0.0593049,30,0.1,0.8,6,1,ONE_POINT,30
40,13567,0.0455385,30,0.1,0.8,6,1,ONE_POINT,50
40,26745,0.0329345,30,0.1,0.8,6,1,ONE_POINT,100
40,8090,0.060304,30,0.1,0.8,6,1,TWO_POINT,30
40,13234,0.0484166,30,0.1,0.8,6,1,TWO_POINT,50
40,26189,0.035091,30,0.1,0.8,6,1,TWO_POINT,100
40,8286,0.0459923,30,0.1,0.8,6,3,ONE_POINT,30
40,13736,0.0337993,30,0.1,0.8,6,3,ONE_POINT,50
40,26849,0.0218045,30,0.1,0.8,6,3,ONE_POINT,100
40,8139,0.0452239,30,0.1,0.8,6,3,TWO_POINT,30
40,13272,0.0341494,30,0.1,0.8,6,3,TWO_POINT,50
40,26468,0.0219462,30,0.1,0.8,6,3,TWO_POINT,100
40,8313,0.0450386,30,0.1,0.8,6,5,ONE_POINT,30
40,13671,0.0316077,30,0.1,0.8,6,5,ONE_POINT,50
40,27038,0.0197381,30,0.1,0.8,6,5,ONE_POINT,100
40,8348,0.0430789,30,0.1,0.8,6,5,TWO_POINT,30
40,13394,0.0285535,30,0.1,0.8,6,5,TWO_POINT,50
40,26488,0.0205612,30,0.1,0.8,6,5,TWO_POINT,100
40,6160,0.0985957,30,0.1,0.9,2,1,ONE_POINT,30
40,10030,0.0872957,30,0.1,0.9,2,1,ONE_POINT,50
40,20050,0.0695539,30,0.1,0.9,2,1,ONE_POINT,100
40,5942,0.0988633,30,0.1,0.9,2,1,TWO_POINT,30
40,9780,0.0873659,30,0.1,0.9,2,1,TWO_POINT,50
40,19310,0.0700315,30,0.1,0.9,2,1,TWO_POINT,100
40,6174,0.0801882,30,0.1,0.9,2,3,ONE_POINT,30
40,10404,0.0648774,30,0.1,0.9,2,3,ONE_POINT,50
40,19998,0.047219,30,0.1,0.9,2,3,ONE_POINT,100
40,6067,0.084473,30,0.1,0.9,2,3,TWO_POINT,30
40,9883,0.0657326,30,0.1,0.9,2,3,TWO_POINT,50
40,19468,0.0481207,30,0.1,0.9,2,3,TWO_POINT,100
40,6271,0.0742143,30,0.1,0.9,2,5,ONE_POINT,30
40,10418,0.0545252,30,0.1,0.9,2,5,ONE_POINT,50
40,20124,0.0372929,30,0.1,0.9,2,5,ONE_POINT,100
40,6087,0.0707872,30,0.1,0.9,2,5,TWO_POINT,30
40,9967,0.056681,30,0.1,0.9,2,5,TWO_POINT,50
40,19738,0.0351075,30,0.1,0.9,2,5,TWO_POINT,100
40,7267,0.0709687,30,0.1,0.9,4,1,ONE_POINT,30
40,11792,0.057592,30,0.1,0.9,4,1,ONE_POINT,50
40,23266,0.0441068,30,0.1,0.9,4,1,ONE_POINT,100
40,7010,0.068304,30,0.1,0.9,4,1,TWO_POINT,30
40,11472,0.057768,30,0.1,0.9,4,1,TWO_POINT,50
40,22916,0.0464206,30,0.1,0.9,4,1,TWO_POINT,100
40,7216,0.0568288,30,0.1,0.9,4,3,ONE_POINT,30
40,11795,0.0418217,30,0.1,0.9,4,3,ONE_POINT,50
40,23461,0.0270769,30,0.1,0.9,4,3,ONE_POINT,100
40,7238,0.0544524,30,0.1,0.9,4,3,TWO_POINT,30
40,11567,0.0421535,30,0.1,0.9,4,3,TWO_POINT,50
40,22874,0.0289828,30,0.1,0.9,4,3,TWO_POINT,100
40,7302,0.0526134,30,0.1,0.9,4,5,ONE_POINT,30
40,12011,0.0391339,30,0.1,0.9,4,5,ONE_POINT,50
40,23800,0.0211463,30,0.1,0.9,4,5,ONE_POINT,100
40,7120,0.0515681,30,0.1,0.9,4,5,TWO_POINT,30
40,11747,0.0355172,30,0.1,0.9,4,5,TWO_POINT,50
40,23052,0.0215011,30,0.1,0.9,4,5,TWO_POINT,100
40,8257,0.0554761,30,0.1,0.9,6,1,ONE_POINT,30
40,13714,0.0444004,30,0.1,0.9,6,1,ONE_POINT,50
40,26882,0.0353892,30,0.1,0.9,6,1,ONE_POINT,100
40,8050,0.0558627,30,0.1,0.9,6,1,TWO_POINT,30
40,13369,0.0447014,30,0.1,0.9,6,1,TWO_POINT,50
40,26473,0.0325559,30,0.1,0.9,6,1,TWO_POINT,100
40,8306,0.0441257,30,0.1,0.9,6,3,ONE_POINT,30
40,13597,0.0334707,30,0.1,0.9,6,3,ONE_POINT,50
40,27120,0.0212702,30,0.1,0.9,6,3,ONE_POINT,100
40,8185,0.0480093,30,0.1,0.9,6,3,TWO_POINT,30
40,13366,0.0340215,30,0.1,0.9,6,3,TWO_POINT,50
40,26500,0.021542,30,0.1,0.9,6,3,TWO_POINT,100
40,8323,0.043814,30,0.1,0.9,6,5,ONE_POINT,30
40,13965,0.0310559,30,0.1,0.9,6,5,ONE_POINT,50
40,27154,0.0183136,30,0.1,0.9,6,5,ONE_POINT,100
40,8190,0.0426822,30,0.1,0.9,6,5,TWO_POINT,30
40,13446,0.0312511,30,0.1,0.9,6,5,TWO_POINT,50
40,26850,0.0178409,30,0.1,0.9,6,5,TWO_POINT,100
40,6209,0.0986239,30,0.1,0.95,2,1,ONE_POINT,30
40,10149,0.0840325,30,0.1,0.95,2,1,ONE_POINT,50
40,19871,0.0718715,30,0.1,0.95,2,1,ONE_POINT,100
40,6044,0.0980625,30,0.1,0.95,2,1,TWO_POINT,30
40,9954,0.0878619,30,0.1,0.95,2,1,TWO_POINT,50
40,19344,0.0725082,30,0.1,0.95,2,1,TWO_POINT,100
40,6253,0.0796953,30,0.1,0.95,2,3,ONE_POINT,30
40,10292,0.0663711,30,0.1,0.95,2,3,ONE_POINT,50
40,20306,0.0457332,30,0.1,0.95,2,3,ONE_POINT,100
40,6254,0.0826728,30,0.1,0.95,2,3,TWO_POINT,30
40,9971,0.0652726,30,0.1,0.95,2,3,TWO_POINT,50
40,19535,0.0467862,30,0.1,0.95,2,3,TWO_POINT,100
40,6338,0.0732401,30,0.1,0.95,2,5,ONE_POINT,30
40,10405,0.0578298,30,0.1,0.95,2,5,ONE_POINT,50
40,20532,0.0410903,30,0.1,0.95,2,5,ONE_POINT,100
40,6104,0.0718376,30,0.1,0.95,2,5,TWO_POINT,30
40,9995,0.0558481,30,0.1,0.95,2,5,TWO_POINT,50
40,19735,0.0372698,30,0.1,0.95,2,5,TWO_POINT,100
40,7148,0.069531,30,0.1,0.95,4,1,ONE_POINT,30
40,11841,0.0566377,30,0.1,0.95,4,1,ONE_POINT,50
40,23485,0.0450499,30,0.1,0.95,4,1,ONE_POINT,100
40,6996,0.0700193,30,0.1,0.95,4,1,TWO_POINT,30
40,11503,0.0585872,30,0.1,0.95,4,1,TWO_POINT,50
40,22692,0.0462924,30,0.1,0.95,4,1,TWO_POINT,100
40,7355,0.0550119,30,0.1,0.95,4,3,ONE_POINT,30
40,11960,0.0413602,30,0.1,0.95,4,3,ONE_POINT,50
40,23436,0.0287379,30,0.1,0.95,4,3,ONE_POINT,100
40,7119,0.0548421,30,0.1,0.95,4,3,TWO_POINT,30
40,11700,0.0408773,30,0.1,0.95,4,3,TWO_POINT,50
40,23088,0.0265359,30,0.1,0.95,4,3,TWO_POINT,100
40,7279,0.0497707,30,0.1,0.95,4,5,ONE_POINT,30
40,11999,0.0352139,30,0.1,0.95,4,5,ONE_POINT,50
40,23724,0.0217852,30,0.1,0.95,4,5,ONE_POINT,100
40,7135,0.0510601,30,0.1,0.95,4,5,TWO_POINT,30
40,12001,0.0359905,30,0.1,0.95,4,5,TWO_POINT,50
40,23096,0.0202277,30,0.1,0.95,4,5,TWO_POINT,100
40,8306,0.0588402,30,0.1,0.95,6,1,ONE_POINT,30
40,13601,0.0452621,30,0.1,0.95,6,1,ONE_POINT,50
40,27153,0.0360656,30,0.1,0.95,6,1,ONE_POINT,100
40,8086,0.0570503,30,0.1,0.95,6,1,TWO_POINT,30
40,13382,0.047568,30,0.1,0.95,6,1,TWO_POINT,50
40,26338,0.036995,30,0.1,0.95,6,1,TWO_POINT,100
40,8469,0.04319,30,0.1,0.95,6,3,ONE_POINT,30
40,13723,0.0334813,30,0.1,0.95,6,3,ONE_POINT,50
40,26981,0.0231555,30,0.1,0.95,6,3,ONE_POINT,100
40,8116,0.0483774,30,0.1,0.95,6,3,TWO_POINT,30
40,13534,0.0345211,30,0.1,0.95,6,3,TWO_POINT,50
40,26518,0.0199361,30,0.1,0.95,6,3,TWO_POINT,100
40,8442,0.0429286,30,0.1,0.95,6,5,ONE_POINT,30
40,13820,0.0297053,30,0.1,0.95,6,5,ONE_POINT,50
40,27469,0.0176789,30,0.1,0.95,6,5,ONE_POINT,100
40,8194,0.0407527,30,0.1,0.95,6,5,TWO_POINT,30
40,13499,0.0290412,30,0.1,0.95,6,5,TWO_POINT,50
40,26820,0.0187864,30,0.1,0.95,6,5,TWO_POINT,100
40,13410,0.0138882,70,0.01,0.8,2,1,ONE_POINT,30
40,21251,0.00943502,70,0.01,0.8,2,1,ONE_POINT,50
40,41515,0.00577247,70,0.01,0.8,2,1,ONE_POINT,100
40,12857,0.0127392,70,0.01,0.8,2,1,TWO_POINT,30
40,20826,0.00733935,70,0.01,0.8,2,1,TWO_POINT,50
40,40369,0.00419436,70,0.01,0.8,2,1,TWO_POINT,100
40,13139,0.0153254,70,0.01,0.8,2,3,ONE_POINT,30
40,21305,0.00958044,70,0.01,0.8,2,3,ONE_POINT,50
40,41520,0.0064493,70,0.01,0.8,2,3,ONE_POINT,100
40,12866,0.0127355,70,0.01,0.8,2,3,TWO_POINT,30
40,20701,0.00882542,70,0.01,0.8,2,3,TWO_POINT,50
40,40456,0.00601811,70,0.01,0.8,2,3,TWO_POINT,100
40,13244,0.0159254,70,0.01,0.8,2,5,ONE_POINT,30
40,21431,0.0119386,70,0.01,0.8,2,5,ONE_POINT,50
40,41552,0.0082439,70,0.01,0.8,2,5,ONE_POINT,100
40,12960,0.0130456,70,0.01,0.8,2,5,TWO_POINT,30
40,21058,0.0102479,70,0.01,0.8,2,5,TWO_POINT,50
40,40457,0.00789032,70,0.01,0.8,2,5,TWO_POINT,100
40,15266,0.0193938,70,0.01,0.8,4,1,ONE_POINT,30
40,24770,0.0145492,70,0.01,0.8,4,1,ONE_POINT,50
40,48778,0.0108332,70,0.01,0.8,4,1,ONE_POINT,100
40,14980,0.0155052,70,0.01,0.8,4,1,TWO_POINT,30
40,24168,0.0133393,70,0.01,0.8,4,1,TWO_POINT,50
40,47474,0.0102604,70,0.01,0.8,4,1,TWO_POINT,100
40,15228,0.0187117,70,0.01,0.8,4,3,ONE_POINT,30
40,24986,0.0164766,70,0.01,0.8,4,3,ONE_POINT,50
40,48673,0.0129013,70,0.01,0.8,4,3,ONE_POINT,100
40,15169,0.0164692,70,0.01,0.8,4,3,TWO_POINT,30
40,24241,0.0145353,70,0.01,0.8,4,3,TWO_POINT,50
40,47704,0.0107761,70,0.01,0.8,4,3,TWO_POINT,100
40,15580,0.0216435,70,0.01,0.8,4,5,ONE_POINT,30
40,24855,0.018152,70,0.01,0.8,4,5,ONE_POINT,50
40,49145,0.0136392,70,0.01,0.8,4,5,ONE_POINT,100
40,15119,0.019123,70,0.01,0.8,4,5,TWO_POINT,30
40,24664,0.0144064,70,0.01,0.8,4,5,TWO_POINT,50
40,47944,0.0120836,70,0.01,0.8,4,5,TWO_POINT,100
40,17871,0.0224614,70,0.01,0.8,6,1,ONE_POINT,30
40,28756,0.019031,70,0.01,0.8,6,1,ONE_POINT,50
40,57163,0.0135815,70,0.01,0.8,6,1,ONE_POINT,100
40,17297,0.0203827,70,0.01,0.8,6,1,TWO_POINT,30
40,28500,0.0168219,70,0.01,0.8,6,1,TWO_POINT,50
40,55666,0.0113386,70,0.01,0.8,6,1,TWO_POINT,100
40,17877,0.022786,70,0.01,0.8,6,3,ONE_POINT,30
40,28935,0.0191225,70,0.01,0.8,6,3,ONE_POINT,50
40,57081,0.0130867,70,0.01,0.8,6,3,ONE_POINT,100
40,17386,0.0209187,70,0.01,0.8,6,3,TWO_POINT,30
40,28458,0.0162952,70,0.01,0.8,6,3,TWO_POINT,50
40,56044,0.0122498,70,0.01,0.8,6,3,TWO_POINT,100
40,17787,0.0238731,70,0.01,0.8,6,5,ONE_POINT,30
40,29057,0.0206528,70,0.01,0.8,6,5,ONE_POINT,50
40,57367,0.0147798,70,0.01,0.8,6,5,ONE_POINT,100
40,17466,0.0229575,70,0.01,0.8,6,5,TWO_POINT,30
40,28697,0.0173879,70,0.01,0.8,6,5,TWO_POINT,50
40,56234,0.0147829,70,0.01,0.8,6,5,TWO_POINT,100
40,13496,0.0130378,70,0.01,0.9,2,1,ONE_POINT,30
40,21647,0.00847668,70,0.01,0.9,2,1,ONE_POINT,50
40,41900,0.00576818,70,0.01,0.9,2,1,ONE_POINT,100
40,13018,0.0103492,70,0.01,0.9,2,1,TWO_POINT,30
40,20959,0.00599434,70,0.01,0.9,2,1,TWO_POINT,50
40,40891,0.00452746,70,0.01,0.9,2,1,TWO_POINT,100
40,13341,0.0143849,70,0.01,0.9,2,3,ONE_POINT,30
40,21670,0.00995015,70,0.01,0.9,2,3,ONE_POINT,50
40,41835,0.00613129,70,0.01,0.9,2,3,ONE_POINT,100
40,13016,0.0126077,70,0.01,0.9,2,3,TWO_POINT,30
40,21118,0.00812476,70,0.01,0.9,2,3,TWO_POINT,50
40,40612,0.00540484,70,0.01,0.9,2,3,TWO_POINT,100
40,13453,0.0137742,70,0.01,0.9,2,5,ONE_POINT,30
40,21609,0.0109918,70,0.01,0.9,2,5,ONE_POINT,50
40,41922,0.00685092,70,0.01,0.9,2,5,ONE_POINT,100
40,13142,0.0112378,70,0.01,0.9,2,5,TWO_POINT,30
40,20905,0.00882654,70,0.01,0.9,2,5,TWO_POINT,50
40,41085,0.00676049,70,0.01,0.9,2,5,TWO_POINT,100
40,15280,0.0173989,70,0.01,0.9,4,1,ONE_POINT,30
40,24971,0.0146178,70,0.01,0.9,4,1,ONE_POINT,50
40,48942,0.0101184,70,0.01,0.9,4,1,ONE_POINT,100
40,14977,0.0150478,70,0.01,0.9,4,1,TWO_POINT,30
40,24398,0.0116956,70,0.01,0.9,4,1,TWO_POINT,50
40,47551,0.00981643,70,0.01,0.9,4,1,TWO_POINT,100
40,15543,0.0184801,70,0.01,0.9,4,3,ONE_POINT,30
40,25066,0.01591,70,0.01,0.9,4,3,ONE_POINT,50
40,49211,0.0115422,70,0.01,0.9,4,3,ONE_POINT,100
40,15018,0.0147707,70,0.01,0.9,4,3,TWO_POINT,30
40,24420,0.0132736,70,0.01,0.9,4,3,TWO_POINT,50
40,47929,0.00950627,70,0.01,0.9,4,3,TWO_POINT,100
40,15381,0.0172444,70,0.01,0.9,4,5,ONE_POINT,30
40,25243,0.0163653,70,0.01,0.9,4,5,ONE_POINT,50
40,49092,0.0126974,70,0.01,0.9,4,5,ONE_POINT,100
40,15264,0.0161527,70,0.01,0.9,4,5,TWO_POINT,30
40,24497,0.0146409,70,0.01,0.9,4,5,TWO_POINT,50
40,48070,0.00982996,70,0.01,0.9,4,5,TWO_POINT,100
40,17726,0.020542,70,0.01,0.9,6,1,ONE_POINT,30
40,29100,0.0167666,70,0.01,0.9,6,1,ONE_POINT,50
40,57090,0.0122012,70,0.01,0.9,6,1,ONE_POINT,100
40,17520,0.0180005,70,0.01,0.9,6,1,TWO_POINT,30
40,28325,0.015739,70,0.01,0.9,6,1,TWO_POINT,50
40,55945,0.0109282,70,0.01,0.9,6,1,TWO_POINT,100
40,17752,0.0224704,70,0.01,0.9,6,3,ONE_POINT,30
40,29257,0.0186145,70,0.01,0.9,6,3,ONE_POINT,50
40,57160,0.0139598,70,0.01,0.9,6,3,ONE_POINT,100
40,17631,0.0189491,70,0.01,0.9,6,3,TWO_POINT,30
40,28541,0.0153967,70,0.01,0.9,6,3,TWO_POINT,50
40,56284,0.0125152,70,0.01,0.9,6,3,TWO_POINT,100
40,17807,0.0223335,70,0.01,0.9,6,5,ONE_POINT,30
40,29256,0.0180759,70,0.01,0.9,6,5,ONE_POINT,50
40,57557,0.0129383,70,0.01,0.9,6,5,ONE_POINT,100
40,17508,0.0204623,70,0.01,0.9,6,5,TWO_POINT,30
40,28653,0.018113,70,0.01,0.9,6,5,TWO_POINT,50
40,56400,0.0116339,70,0.01,0.9,6,5,TWO_POINT,100
40,13474,0.0121987,70,0.01,0.95,2,1,ONE_POINT,30
40,21849,0.00698065,70,0.01,0.95,2,1,ONE_POINT,50
40,41901,0.00513858,70,0.01,0.95,2,1,ONE_POINT,100
40,13062,0.0101197,70,0.01,0.95,2,1,TWO_POINT,30
40,21161,0.0059255,70,0.01,0.95,2,1,TWO_POINT,50
40,40651,0.00395404,70,0.01,0.95,2,1,TWO_POINT,100
40,13566,0.0136174,70,0.01,0.95,2,3,ONE_POINT,30
40,21648,0.00881807,70,0.01,0.95,2,3,ONE_POINT,50
40,42033,0.00637016,70,0.01,0.95,2,3,ONE_POINT,100
40,13038,0.0108327,70,0.01,0.95,2,3,TWO_POINT,30
40,21007,0.00751635,70,0.01,0.95,2,3,TWO_POINT,50
40,40739,0.00502418,70,0.01,0.95,2,3,TWO_POINT,100
40,13458,0.0143508,70,0.01,0.95,2,5,ONE_POINT,30
40,21665,0.00883379,70,0.01,0.95,2,5,ONE_POINT,50
40,42150,0.00661744,70,0.01,0.95,2,5,ONE_POINT,100
40,13163,0.0110444,70,0.01,0.95,2,5,TWO_POINT,30
40,20972,0.00842906,70,0.01,0.95,2,5,TWO_POINT,50
40,40942,0.00605451,70,0.01,0.95,2,5,TWO_POINT,100
40,15345,0.0170179,70,0.01,0.95,4,1,ONE_POINT,30
40,25050,0.0129654,70,0.01,0.95,4,1,ONE_POINT,50
40,49016,0.010605,70,0.01,0.95,4,1,ONE_POINT,100
40,15231,0.0128639,70,0.01,0.95,4,1,TWO_POINT,30
40,24418,0.0111955,70,0.01,0.95,4,1,TWO_POINT,50
40,47878,0.00969818,70,0.01,0.95,4,1,TWO_POINT,100
40,15401,0.0191601,70,0.01,0.95,4,3,ONE_POINT,30
40,25036,0.0141263,70,0.01,0.95,4,3,ONE_POINT,50
40,49248,0.0122801,70,0.01,0.95,4,3,ONE_POINT,100
40,14998,0.0135486,70,0.01,0.95,4,3,TWO_POINT,30
40,24555,0.0128026,70,0.01,0.95,4,3,TWO_POINT,50
40,47807,0.0101135,70,0.01,0.95,4,3,TWO_POINT,100
40,15631,0.0178553,70,0.01,0.95,4,5,ONE_POINT,30
40,25080,0.0147611,70,0.01,0.95,4,5,ONE_POINT,50
40,49444,0.0113264,70,0.01,0.95,4,5,ONE_POINT,100
40,15081,0.0159202,70,0.01,0.95,4,5,TWO_POINT,30
40,24487,0.0130858,70,0.01,0.95,4,5,TWO_POINT,50
40,48180,0.0101627,70,0.01,0.95,4,5,TWO_POINT,100
40,17746,0.0205567,70,0.01,0.95,6,1,ONE_POINT,30
40,29189,0.0166376,70,0.01,0.95,6,1,ONE_POINT,50
40,57365,0.0124706,70,0.01,0.95,6,1,ONE_POINT,100
40,17381,0.0185917,70,0.01,0.95,6,1,TWO_POINT,30
40,28363,0.014845,70,0.01,0.95,6,1,TWO_POINT,50
40,56059,0.0116858,70,0.01,0.95,6,1,TWO_POINT,100
40,17993,0.0211518,70,0.01,0.95,6,3,ONE_POINT,30
40,29258,0.0173815,70,0.01,0.95,6,3,ONE_POINT,50
40,57805,0.0143852,70,0.01,0.95,6,3,ONE_POINT,100
40,17496,0.0175559,70,0.01,0.95,6,3,TWO_POINT,30
40,28606,0.0167354,70,0.01,0.95,6,3,TWO_POINT,50
40,56104,0.01182,70,0.01,0.95,6,3,TWO_POINT,100
40,18160,0.0217192,70,0.01,0.95,6,5,ONE_POINT,30
40,29256,0.0182873,70,0.01,0.95,6,5,ONE_POINT,50
40,57810,0.0142792,70,0.01,0.95,6,5,ONE_POINT,100
40,17516,0.0184985,70,0.01,0.95,6,5,TWO_POINT,30
40,28905,0.0163478,70,0.01,0.95,6,5,TWO_POINT,50
40,56470,0.0112714,70,0.01,0.95,6,5,TWO_POINT,100
40,13970,0.0518078,70,0.05,0.8,2,1,ONE_POINT,30
40,22827,0.0422173,70,0.05,0.8,2,1,ONE_POINT,50
40,45326,0.0309552,70,0.05,0.8,2,1,ONE_POINT,100
40,13591,0.0512014,70,0.05,0.8,2,1,TWO_POINT,30
40,22336,0.0414575,70,0.05,0.8,2,1,TWO_POINT,50
40,44325,0.0306562,70,0.05,0.8,2,1,TWO_POINT,100
40,14030,0.0364534,70,0.05,0.8,2,3,ONE_POINT,30
40,23129,0.0258755,70,0.05,0.8,2,3,ONE_POINT,50
40,45342,0.0177512,70,0.05,0.8,2,3,ONE_POINT,100
